"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2021-06-26";30,643901505180786;;;;;;;;;
"2021-06-29";;;8,52275315446636;;;-6,389362854671255;-36,72911787665886;41,53460572233201;41,37248864598568;41,5948788729713
"2021-07-03";;;;;33,862969457047654;;;;;
"2021-07-31";;33,36073434717085;;28,472350656556316;;;;;;
"2021-09-25";31,06091426463965;;;;;;;;;
"2021-09-29";;;13,36194749734452;;;-2,206548642085726;-28,0353052149306;41,32130473136414;41,74287730767802;42,143306988329144
"2021-10-02";;;;;35,36656301035818;;;;;
"2021-10-30";;35,338221965889424;;29,870355114252266;;;;;;
"2021-12-25";31,600326605664936;;;;;;;;;
"2021-12-30";;;25,74326544021025;;36,26941056364515;7,34089034373934;-21,96505299341163;40,94587111750865;41,65056818181818;42,523917946166364
"2022-01-29";;37,307720888756776;;31,366870759556516;;;;;;
"2022-03-26";31,17942739365503;;;;;;;;;
"2022-03-30";;;28,852495461113786;;;13,80895931050185;-13,043072035877792;42,14445462980495;42,146054070738856;42,55571077654928
"2022-04-02";;;;;34,16359699687878;;;;;
"2022-04-30";;33,692156663620054;;31,79786591503926;;;;;;
"2022-06-25";31,24055155386831;;;;;;;;;
"2022-06-29";;;33,033637111021704;;;19,138054765612544;-9,068493150684931;44,710076956621926;42,23884108845095;42,05527815604983
"2022-07-02";;;;;33,287654102272846;;;;;
"2022-07-30";;26,928508978411458;;31,034619817957786;;;;;;
"2022-09-24";31,713761887946646;;;;;;;;;
"2022-09-29";;;30,659273578186998;;;23,90059329690285;-7,711374277058662;47,14601883886573;42,67830975806693;41,69050843284501
"2022-10-01";;;;;32,478914074855034;;;;;
"2022-10-29";;20,78694952040888;;30,20360674810937;;;;;;
"2022-12-24";31,75955471695736;;;;;;;;;
"2022-12-30";;;30,27006055698936;;30,70220181926379;23,286215097002135;-5,747090378642908;49,52883117665587;42,27595872373611;40,57689104040295
"2023-01-28";;15,65952398606065;;29,642326591246714;;;;;;
"2023-03-25";30,756034967308633;;;;;;;;;
"2023-03-30";;;27,8456513850248;;;24,36031965163664;-4,762748921586008;49,47413840260424;42,84295501619842;40,85100028421271
"2023-04-01";;;;;32,48322753145351;;;;;
"2023-04-29";;17,373831053404437;;29,27772355281928;;;;;;
"2023-06-24";29,691914102153046;;;;;;;;;
"2023-06-29";;;10,334242252748195;;;23,721626560974492;-1,6370025426392023;47,95735414706671;42,79945361976903;41,7728806361041
"2023-07-01";;;;;32,99183973392118;;;;;
"2023-07-29";;33,03754475077262;;28,922879855329086;;;;;;
"2023-09-23";28,41575612524948;;;;;;;;;
"2023-09-29";;;13,082914657585057;;;22,871357322274406;0,8789497107254117;45,62539628601329;43,30971140845727;43,01223031469012
"2023-09-30";;;;;32,800158494600346;;;;;
"2023-10-28";;45,93938043236015;;28,864502017573635;;;;;;
"2023-12-23";27,08010890717264;;;;;;;;;
"2023-12-30";;;3,9174914746735423;;32,81129234174574;23,703339703420546;2,9773879456023176;42,62618956488578;44,163247381178934;44,174213363915584
"2024-01-27";;54,121663766783755;;28,88804983953181;;;;;;
"2024-03-30";28,031176726351042;;6,9248558678870396;;31,524808158668012;26,19261252764667;4,00114022130659;41,82331034125719;44,796780255728926;44,70378385689649
"2024-04-27";;59,84405946799709;;28,874382098788725;;;;;;
"2024-06-29";28,606525184923086;;24,749115702876168;;30,65818227553571;28,56884621671562;5,027584313138121;41,988047510110796;43,20066045743654;44,64429957327371
"2024-07-27";;61,866738658664474;;29,016161465703433;;;;;;
"2024-09-28";28,894838788298603;;;;30,7164282637944;;;;;
"2024-09-29";;;;;;;6,390179954713384;;;44,49034187025453
